Date,Time,State,State No,Scale,Injuries,Fatalities,Start Lat,Start Lon,Length,Width
2003-06-03,18:24:00,TX,85.0,0.0,0.0,0.0,34.52,-102.87,0.1,30.0
2003-06-03,18:25:00,TX,86.0,0.0,0.0,0.0,34.6,-102.78,0.1,30.0
2003-06-03,18:25:00,TX,87.0,1.0,0.0,0.0,34.63,-102.75,0.3,40.0
2003-06-03,18:31:00,TX,88.0,0.0,0.0,0.0,34.52,-102.8,0.1,30.0
2003-06-03,18:37:00,TX,89.0,0.0,0.0,0.0,35.08,-102.72,0.2,50.0
2003-06-03,19:08:00,TX,90.0,0.0,0.0,0.0,34.82,-102.8,0.1,25.0
2003-06-03,22:00:00,TX,91.0,0.0,0.0,0.0,31.12,-99.33,0.2,30.0
2003-06-04,10:53:00,KS,62.0,0.0,0.0,0.0,39.35,-101.77,0.1,20.0
2003-06-04,11:11:00,KS,63.0,0.0,0.0,0.0,39.28,-101.72,0.1,20.0
2003-06-04,11:40:00,CO,20.0,0.0,0.0,0.0,39.52,-102.6,0.1,20.0
2003-06-04,13:29:00,NM,1.0,0.0,0.0,0.0,36.65,-104.13,0.5,100.0
2003-06-04,14:15:00,KS,64.0,0.0,0.0,0.0,38.92,-99.22,0.0,20.0
2003-06-04,16:40:00,KS,65.0,0.0,0.0,0.0,37.97,-100.05,0.0,20.0
2003-06-04,18:10:00,NM,2.0,0.0,0.0,0.0,34.58,-103.62,0.1,30.0
2003-06-04,18:25:00,NM,3.0,0.0,0.0,0.0,34.48,-103.43,0.1,30.0
2003-06-04,18:45:00,NM,4.0,0.0,0.0,0.0,34.53,-103.48,0.1,30.0
2003-06-04,19:59:00,NM,5.0,0.0,0.0,0.0,34.47,-103.27,0.1,30.0
2003-06-04,20:20:00,NM,6.0,0.0,0.0,0.0,34.18,-103.33,0.1,30.0
2003-06-04,22:00:00,TX,92.0,0.0,0.0,0.0,33.72,-102.9,0.1,30.0
2003-06-04,22:55:00,TX,93.0,0.0,0.0,0.0,33.18,-102.77,0.1,30.0
2003-06-05,11:35:00,ND,3.0,0.0,0.0,0.0,46.1,-100.23,0.0,20.0
2003-06-05,12:45:00,TX,94.0,0.0,0.0,0.0,30.5,-95.02,0.2,20.0
2003-06-05,15:02:00,TX,95.0,0.0,0.0,0.0,27.47,-98.52,0.5,50.0
2003-06-05,15:15:00,TX,96.0,0.0,0.0,0.0,30.47,-103.67,0.2,50.0
2003-06-05,16:30:00,TX,97.0,0.0,0.0,0.0,36.12,-101.2,4.0,440.0
2003-06-05,17:45:00,NM,7.0,0.0,0.0,0.0,33.3,-105.58,0.2,15.0
2003-06-06,13:16:00,ND,4.0,0.0,0.0,0.0,48.9,-98.73,0.5,25.0
2003-06-06,15:37:00,MN,3.0,0.0,0.0,0.0,47.07,-96.08,0.5,25.0
2003-06-06,15:56:00,MN,4.0,0.0,0.0,0.0,47.1,-96.05,0.2,25.0
2003-06-06,18:11:00,CO,21.0,0.0,0.0,0.0,39.72,-104.3,0.1,50.0
2003-06-06,19:13:00,CO,22.0,0.0,0.0,0.0,39.35,-103.9,0.1,50.0
2003-06-06,19:36:00,CO,23.0,0.0,0.0,0.0,39.3,-103.5,0.1,50.0
2003-06-06,19:55:00,CO,24.0,0.0,0.0,0.0,39.27,-103.47,0.1,50.0
2003-06-06,21:20:00,CO,25.0,0.0,0.0,0.0,38.48,-103.18,1.0,75.0
2003-06-07,17:20:00,ND,5.0,0.0,0.0,0.0,46.57,-96.97,0.1,25.0
2003-06-07,18:55:00,NC,17.0,0.0,2.0,0.0,36.52,-76.18,3.0,100.0
2003-06-08,11:40:00,WI,5.0,0.0,0.0,0.0,43.98,-88.63,0.1,15.0
2003-06-08,12:20:00,WI,6.0,0.0,0.0,0.0,43.98,-88.45,0.5,40.0
2003-06-08,12:42:00,WI,7.0,0.0,0.0,0.0,43.97,-88.38,0.4,40.0
2003-06-08,12:59:00,WI,8.0,0.0,0.0,0.0,44.58,-90.18,0.1,50.0
2003-06-08,13:33:00,WI,9.0,0.0,0.0,0.0,43.77,-88.4,30.0,1.0
2003-06-08,14:58:00,MI,2.0,1.0,0.0,0.0,42.65,-84.05,1.0,100.0
2003-06-08,15:35:00,MI,3.0,1.0,0.0,0.0,42.87,-83.7,3.0,100.0
2003-06-08,15:51:00,MI,4.0,0.0,0.0,0.0,44.1,-85.45,0.1,30.0
2003-06-08,16:34:00,MI,5.0,0.0,0.0,0.0,43.05,-83.32,0.1,50.0
2003-06-08,16:45:00,MI,6.0,0.0,0.0,0.0,42.77,-84.88,0.2,30.0
2003-06-09,16:18:00,SD,3.0,0.0,0.0,0.0,44.62,-101.45,0.1,10.0
2003-06-09,16:19:00,UT,1.0,0.0,0.0,0.0,40.05,-111.73,0.1,10.0
2003-06-09,16:58:00,NE,25.0,0.0,0.0,0.0,42.82,-99.45,0.1,20.0
2003-06-09,17:30:00,NE,26.0,0.0,0.0,0.0,42.75,-97.72,0.1,40.0
2003-06-09,17:59:00,NE,27.0,0.0,0.0,0.0,41.63,-99.47,0.1,10.0
2003-06-09,18:05:00,NE,28.0,0.0,0.0,0.0,42.68,-99.18,2.0,30.0
2003-06-09,18:12:00,NE,29.0,0.0,0.0,0.0,42.57,-98.85,0.5,20.0
2003-06-09,18:15:00,SD,4.0,1.0,0.0,0.0,43.33,-99.92,10.2,10.0
2003-06-09,18:20:00,NE,30.0,0.0,0.0,0.0,41.6,-99.42,0.1,10.0
2003-06-09,18:30:00,NE,31.0,3.0,0.0,0.0,42.53,-98.8,23.0,880.0
2003-06-09,18:35:00,NE,32.0,0.0,0.0,0.0,42.55,-98.72,0.1,20.0
2003-06-09,18:37:00,NE,33.0,0.0,0.0,0.0,42.55,-97.18,0.0,40.0
2003-06-09,18:40:00,NE,34.0,1.0,0.0,0.0,41.57,-99.28,4.0,580.0
2003-06-09,18:40:00,NE,35.0,1.0,0.0,0.0,41.55,-99.3,3.0,300.0
2003-06-09,18:42:00,SD,5.0,0.0,0.0,0.0,43.28,-99.52,0.1,50.0
2003-06-09,18:45:00,KS,66.0,0.0,0.0,0.0,39.55,-100.08,2.0,75.0
2003-06-09,19:02:00,SD,6.0,0.0,0.0,0.0,43.28,-99.5,4.0,400.0
2003-06-09,19:12:00,KS,67.0,0.0,0.0,0.0,39.48,-100.02,1.0,20.0
2003-06-09,19:20:00,IA,11.0,0.0,0.0,0.0,42.43,-96.32,0.1,50.0
2003-06-09,19:22:00,NE,36.0,0.0,0.0,0.0,41.43,-99.15,0.2,25.0
2003-06-09,19:43:00,NE,37.0,0.0,0.0,0.0,42.32,-98.27,5.0,100.0
2003-06-10,16:55:00,IL,94.0,0.0,0.0,0.0,38.53,-90.2,3.5,75.0
2003-06-10,17:05:00,IL,95.0,2.0,2.0,0.0,38.63,-90.07,3.5,150.0
2003-06-10,17:10:00,IL,96.0,0.0,0.0,0.0,38.37,-90.12,3.0,50.0
2003-06-10,17:11:00,IL,97.0,0.0,0.0,0.0,38.17,-90.1,1.0,50.0
2003-06-10,17:30:00,IL,98.0,0.0,0.0,0.0,38.5,-89.53,1.2,40.0
2003-06-10,17:30:00,IL,99.0,0.0,0.0,0.0,41.75,-88.8,0.5,50.0
2003-06-10,17:35:00,IL,100.0,1.0,0.0,0.0,38.32,-89.58,14.0,60.0
2003-06-11,17:10:00,IL,101.0,0.0,0.0,0.0,40.08,-88.78,0.1,10.0
2003-06-11,17:15:00,TX,98.0,0.0,0.0,0.0,33.32,-99.68,0.1,20.0
2003-06-11,17:20:00,IL,102.0,0.0,0.0,0.0,39.9,-89.42,0.1,10.0
2003-06-11,17:22:00,IL,103.0,0.0,0.0,0.0,40.47,-89.42,0.1,10.0
2003-06-11,17:25:00,IL,104.0,0.0,0.0,0.0,40.13,-88.75,0.2,10.0
2003-06-11,17:25:00,IL,105.0,0.0,0.0,0.0,40.0,-89.3,0.1,10.0
2003-06-11,17:30:00,IL,106.0,0.0,0.0,0.0,39.87,-89.15,0.1,10.0
2003-06-11,17:38:00,IL,107.0,0.0,0.0,0.0,39.9,-89.4,0.1,10.0
2003-06-11,17:38:00,IL,108.0,0.0,0.0,0.0,39.95,-89.37,0.1,10.0
2003-06-11,17:47:00,IN,10.0,0.0,0.0,0.0,40.38,-86.9,0.1,30.0
2003-06-11,18:00:00,IN,11.0,0.0,0.0,0.0,40.47,-86.87,0.5,30.0
2003-06-11,18:20:00,KY,35.0,1.0,0.0,0.0,36.9,-88.35,0.2,80.0
2003-06-11,18:32:00,NE,38.0,0.0,0.0,0.0,42.32,-99.4,0.1,10.0
2003-06-11,18:40:00,NE,39.0,0.0,0.0,0.0,42.13,-99.98,0.1,10.0
2003-06-11,18:42:00,SD,7.0,0.0,0.0,0.0,44.88,-100.13,0.1,25.0
2003-06-11,18:57:00,NE,40.0,0.0,0.0,0.0,42.58,-99.4,0.1,10.0
2003-06-11,18:58:00,SD,8.0,0.0,0.0,0.0,44.6,-99.92,0.4,25.0
2003-06-11,19:00:00,TX,99.0,0.0,0.0,0.0,31.52,-100.4,0.1,20.0
2003-06-11,19:09:00,SD,10.0,0.0,0.0,0.0,43.95,-99.87,0.1,25.0
2003-06-11,19:37:00,NE,41.0,0.0,0.0,0.0,42.15,-99.28,0.2,10.0
2003-06-11,20:13:00,SD,11.0,0.0,0.0,0.0,43.88,-99.47,0.5,50.0
2003-06-11,20:30:00,SD,12.0,0.0,0.0,0.0,43.97,-99.87,0.1,25.0
2003-06-12,12:56:00,TX,100.0,0.0,0.0,0.0,30.7,-94.93,0.2,20.0
2003-06-12,12:56:00,TX,101.0,0.0,0.0,0.0,30.7,-94.93,0.2,20.0
2003-06-12,15:25:00,MO,88.0,0.0,0.0,0.0,39.32,-93.85,1.0,50.0
2003-06-12,15:40:00,PA,2.0,0.0,0.0,0.0,40.42,-80.07,5.5,50.0
2003-06-12,16:57:00,TX,102.0,0.0,0.0,0.0,33.37,-98.83,0.1,50.0
2003-06-13,15:00:00,TX,103.0,0.0,0.0,0.0,30.6,-96.33,5.0,20.0
2003-06-13,17:00:00,IL,109.0,0.0,0.0,0.0,40.32,-88.57,0.1,10.0
2003-06-13,19:25:00,KS,68.0,0.0,0.0,0.0,37.27,-101.97,1.0,40.0
2003-06-14,08:36:00,TX,104.0,0.0,0.0,0.0,28.83,-95.92,0.2,20.0
2003-06-14,08:36:00,TX,105.0,0.0,0.0,0.0,28.95,-96.07,0.2,20.0
2003-06-14,14:15:00,IL,110.0,0.0,0.0,0.0,42.22,-89.53,0.0,50.0
2003-06-14,14:20:00,IL,111.0,0.0,0.0,0.0,42.1,-89.88,0.1,50.0
2003-06-14,14:26:00,IL,112.0,0.0,0.0,0.0,42.08,-89.95,0.1,50.0
2003-06-14,14:30:00,IL,114.0,0.0,0.0,0.0,42.22,-89.65,0.5,50.0
2003-06-14,14:30:00,IL,113.0,0.0,0.0,0.0,42.12,-89.73,0.1,50.0
2003-06-14,15:03:00,IL,115.0,0.0,0.0,0.0,42.2,-89.48,0.0,50.0
2003-06-14,17:33:00,KS,69.0,0.0,0.0,0.0,39.4,-102.07,0.5,25.0
2003-06-15,12:03:00,LA,16.0,0.0,0.0,0.0,30.75,-91.5,0.2,20.0
2003-06-16,16:33:00,TX,106.0,0.0,0.0,0.0,30.15,-96.27,0.2,20.0
2003-06-17,12:09:00,TX,107.0,0.0,0.0,0.0,29.28,-94.87,1.0,20.0
2003-06-17,12:50:00,AZ,3.0,0.0,0.0,0.0,35.03,-110.7,0.5,10.0
2003-06-18,09:03:00,KY,36.0,0.0,0.0,0.0,36.67,-83.85,0.5,45.0
2003-06-18,11:13:00,FL,24.0,0.0,0.0,0.0,27.53,-82.58,1.0,40.0
2003-06-19,12:15:00,FL,25.0,0.0,0.0,0.0,26.23,-80.12,0.1,10.0
2003-06-20,17:53:00,CO,26.0,0.0,0.0,0.0,40.55,-103.2,0.1,50.0
2003-06-20,19:16:00,NE,42.0,0.0,0.0,0.0,41.3,-102.5,0.1,10.0
2003-06-20,19:28:00,NE,43.0,2.0,0.0,0.0,41.4,-102.23,1.5,100.0
2003-06-20,19:30:00,NE,44.0,0.0,0.0,0.0,41.18,-102.23,0.1,10.0
2003-06-20,19:30:00,NE,45.0,0.0,0.0,0.0,41.38,-102.22,0.2,20.0
2003-06-20,19:40:00,NE,46.0,0.0,0.0,0.0,41.33,-102.12,0.1,10.0
2003-06-21,11:00:00,OR,1.0,1.0,0.0,0.0,44.85,-123.18,0.3,30.0
2003-06-21,13:50:00,WY,1.0,0.0,0.0,0.0,44.28,-105.73,0.5,10.0
2003-06-21,14:25:00,WY,2.0,0.0,0.0,0.0,44.28,-105.38,1.0,10.0
2003-06-21,15:27:00,ND,6.0,0.0,0.0,0.0,47.37,-100.78,5.0,40.0
2003-06-21,17:44:00,ND,7.0,0.0,0.0,0.0,46.87,-99.53,0.0,30.0
2003-06-22,14:15:00,FL,26.0,0.0,0.0,0.0,29.25,-82.3,1.5,100.0
2003-06-22,17:30:00,NE,47.0,0.0,0.0,0.0,40.15,-97.8,4.0,100.0
2003-06-22,17:43:00,NE,48.0,2.0,7.0,1.0,40.15,-97.72,3.0,200.0
2003-06-22,18:00:00,NE,49.0,0.0,0.0,0.0,40.15,-97.68,1.0,35.0
2003-06-22,18:08:00,NE,50.0,0.0,0.0,0.0,40.87,-98.03,2.0,25.0
2003-06-22,18:20:00,NE,51.0,0.0,0.0,0.0,40.12,-97.72,2.0,50.0
2003-06-22,18:42:00,NE,52.0,0.0,0.0,0.0,40.98,-98.03,0.5,20.0
2003-06-22,18:50:00,MN,5.0,1.0,0.0,0.0,45.62,-95.47,0.1,25.0
2003-06-22,19:12:00,KS,70.0,0.0,0.0,0.0,39.8,-97.9,0.5,50.0
2003-06-22,19:20:00,KS,71.0,0.0,0.0,0.0,39.83,-97.83,1.0,75.0
2003-06-22,19:30:00,KS,72.0,1.0,0.0,0.0,39.83,-97.87,3.0,150.0
2003-06-22,19:30:00,NE,53.0,0.0,0.0,0.0,40.93,-97.73,0.2,30.0
2003-06-22,19:58:00,KS,73.0,1.0,0.0,0.0,39.9,-97.8,2.0,150.0
2003-06-22,20:10:00,KS,74.0,2.0,0.0,0.0,39.95,-97.78,4.0,450.0
2003-06-22,21:17:00,KS,75.0,0.0,0.0,0.0,39.92,-97.58,0.5,50.0
2003-06-23,00:07:00,KS,76.0,0.0,0.0,0.0,39.98,-99.12,0.2,30.0
2003-06-23,00:45:00,KS,77.0,0.0,0.0,0.0,39.9,-98.95,0.2,20.0
2003-06-23,00:50:00,KS,78.0,0.0,0.0,0.0,39.98,-98.93,0.2,20.0
2003-06-23,15:45:00,ND,8.0,1.0,0.0,0.0,46.07,-97.78,2.5,50.0
2003-06-23,16:02:00,ND,9.0,0.0,0.0,0.0,45.95,-97.77,3.0,25.0
2003-06-23,16:08:00,ND,10.0,0.0,0.0,0.0,46.08,-97.68,1.0,25.0
2003-06-23,16:15:00,ND,11.0,0.0,0.0,0.0,46.2,-97.75,2.0,25.0
2003-06-23,18:50:00,SD,13.0,0.0,0.0,0.0,45.27,-97.2,0.1,25.0
2003-06-23,20:00:00,NE,54.0,0.0,0.0,0.0,42.37,-98.13,0.0,20.0
2003-06-23,20:43:00,NE,55.0,4.0,0.0,1.0,42.5,-97.32,13.0,1200.0
2003-06-23,21:21:00,NE,56.0,0.0,0.0,0.0,40.35,-100.63,0.1,10.0
2003-06-23,21:51:00,IA,12.0,0.0,0.0,0.0,42.48,-95.8,0.1,50.0
2003-06-24,13:30:00,WY,3.0,0.0,0.0,0.0,41.23,-108.07,0.0,0.0
2003-06-24,16:15:00,SD,14.0,0.0,0.0,0.0,43.7,-98.22,0.4,50.0
2003-06-24,16:17:00,SD,15.0,2.0,0.0,0.0,43.7,-98.23,6.0,400.0
2003-06-24,16:38:00,MN,6.0,0.0,0.0,0.0,44.33,-96.17,0.1,50.0
2003-06-24,16:53:00,IA,13.0,0.0,0.0,0.0,41.27,-95.67,0.3,30.0
2003-06-24,16:55:00,NE,57.0,0.0,0.0,0.0,42.65,-97.03,0.0,30.0
2003-06-24,16:55:00,MN,7.0,0.0,0.0,0.0,45.55,-95.52,0.1,25.0
2003-06-24,16:58:00,SD,16.0,0.0,0.0,0.0,42.78,-96.92,0.2,50.0
2003-06-24,17:08:00,NE,58.0,0.0,0.0,0.0,42.68,-96.98,0.1,50.0
2003-06-24,17:17:00,SD,17.0,0.0,0.0,0.0,43.15,-96.88,1.0,50.0
2003-06-24,17:19:00,SD,18.0,0.0,0.0,0.0,44.02,-98.18,0.1,50.0
2003-06-24,17:23:00,SD,19.0,3.0,0.0,0.0,44.0,-98.33,6.0,500.0
2003-06-24,17:30:00,SD,21.0,0.0,0.0,0.0,43.47,-96.7,0.1,50.0
2003-06-24,17:42:00,SD,22.0,0.0,0.0,0.0,42.85,-96.92,0.1,50.0
2003-06-24,17:42:00,SD,23.0,0.0,0.0,0.0,42.85,-96.83,0.5,50.0
2003-06-24,17:44:00,NE,59.0,0.0,0.0,0.0,41.17,-100.48,0.1,10.0
2003-06-24,17:45:00,SD,24.0,0.0,0.0,0.0,44.1,-98.2,0.5,50.0
2003-06-24,17:46:00,MN,8.0,1.0,0.0,0.0,44.63,-94.68,4.5,100.0
2003-06-24,17:55:00,SD,25.0,0.0,0.0,0.0,44.17,-97.92,0.1,50.0
2003-06-24,18:00:00,NE,60.0,0.0,0.0,0.0,41.33,-100.27,2.1,30.0
2003-06-24,18:00:00,SD,26.0,0.0,0.0,0.0,44.33,-98.18,0.2,50.0
2003-06-24,18:00:00,SD,27.0,0.0,0.0,0.0,44.33,-98.18,0.2,50.0
2003-06-24,18:10:00,NE,61.0,0.0,0.0,0.0,40.88,-100.53,0.1,10.0
2003-06-24,18:16:00,SD,28.0,0.0,0.0,0.0,44.27,-97.83,0.1,50.0
2003-06-24,18:27:00,SD,29.0,0.0,0.0,0.0,44.28,-97.78,0.4,100.0
2003-06-24,18:29:00,SD,30.0,4.0,4.0,0.0,44.28,-97.77,10.0,1000.0
2003-06-24,18:30:00,SD,31.0,0.0,0.0,0.0,43.0,-96.93,0.7,100.0
2003-06-24,18:30:00,SD,32.0,0.0,0.0,0.0,43.02,-97.0,1.0,100.0
2003-06-24,18:30:00,MN,10.0,0.0,0.0,0.0,44.7,-94.52,3.0,50.0
2003-06-24,18:32:00,SD,33.0,1.0,0.0,0.0,43.02,-97.02,1.5,200.0
2003-06-24,18:32:00,SD,34.0,0.0,0.0,0.0,43.05,-97.05,2.0,100.0
2003-06-24,18:33:00,SD,35.0,0.0,0.0,0.0,43.08,-97.0,0.5,50.0
2003-06-24,18:33:00,SD,36.0,0.0,0.0,0.0,43.12,-96.97,1.0,100.0
2003-06-24,18:33:00,MN,11.0,2.0,5.0,0.0,44.67,-94.6,5.5,880.0
2003-06-24,18:35:00,SD,37.0,0.0,0.0,0.0,44.85,-97.1,0.5,25.0
2003-06-24,18:38:00,SD,38.0,0.0,0.0,0.0,43.15,-96.87,0.5,50.0
2003-06-24,18:47:00,MN,12.0,0.0,0.0,0.0,45.07,-94.98,0.1,25.0
2003-06-24,18:49:00,MN,13.0,0.0,0.0,0.0,45.08,-94.98,0.2,100.0
2003-06-24,18:52:00,SD,39.0,0.0,0.0,0.0,44.37,-97.63,0.1,50.0
2003-06-24,18:53:00,MN,14.0,0.0,0.0,0.0,45.08,-94.95,0.2,50.0
2003-06-24,18:54:00,SD,40.0,0.0,0.0,0.0,43.13,-98.57,0.5,50.0
2003-06-24,18:55:00,SD,41.0,0.0,0.0,0.0,43.12,-96.93,2.0,100.0
2003-06-24,18:58:00,SD,42.0,2.0,0.0,0.0,44.42,-97.65,2.2,200.0
2003-06-24,18:58:00,MN,15.0,0.0,0.0,0.0,45.08,-94.95,0.1,50.0
2003-06-24,19:00:00,SD,43.0,2.0,0.0,0.0,43.13,-96.97,7.0,400.0
2003-06-24,19:03:00,SD,44.0,1.0,0.0,0.0,43.17,-98.53,3.0,200.0
2003-06-24,19:03:00,MN,16.0,1.0,0.0,0.0,45.1,-94.9,3.0,50.0
2003-06-24,19:04:00,NE,62.0,0.0,0.0,0.0,42.25,-99.47,0.1,20.0
2003-06-24,19:05:00,SD,45.0,1.0,0.0,0.0,44.42,-97.6,0.7,100.0
2003-06-24,19:10:00,SD,47.0,1.0,0.0,0.0,43.15,-96.87,2.8,100.0
2003-06-24,19:10:00,SD,48.0,0.0,0.0,0.0,43.13,-96.93,3.5,100.0
2003-06-24,19:10:00,SD,46.0,1.0,0.0,0.0,43.2,-98.48,3.0,150.0
2003-06-24,19:10:00,MN,17.0,1.0,0.0,0.0,44.7,-94.62,1.5,100.0
2003-06-24,19:15:00,MN,18.0,0.0,0.0,0.0,45.07,-94.8,0.5,50.0
2003-06-24,19:17:00,SD,49.0,0.0,0.0,0.0,44.47,-97.67,0.1,50.0
2003-06-24,19:19:00,SD,50.0,0.0,0.0,0.0,44.45,-97.65,0.1,50.0
2003-06-24,19:20:00,SD,53.0,0.0,0.0,0.0,43.17,-97.08,0.7,50.0
2003-06-24,19:20:00,SD,54.0,0.0,0.0,0.0,43.25,-97.0,1.0,50.0
2003-06-24,19:20:00,SD,51.0,1.0,0.0,0.0,44.47,-97.55,0.7,100.0
2003-06-24,19:20:00,SD,52.0,2.0,0.0,0.0,43.22,-96.9,7.7,300.0
2003-06-24,19:25:00,NE,63.0,0.0,0.0,0.0,42.47,-99.52,0.1,10.0
2003-06-24,19:28:00,SD,56.0,1.0,0.0,0.0,44.52,-97.55,1.5,300.0
2003-06-24,19:30:00,SD,59.0,1.0,0.0,0.0,43.15,-96.87,3.5,100.0
2003-06-24,19:30:00,SD,58.0,0.0,0.0,0.0,44.3,-98.98,0.1,25.0
2003-06-24,19:32:00,SD,60.0,0.0,0.0,0.0,44.53,-97.55,0.1,50.0
2003-06-24,19:35:00,SD,62.0,0.0,0.0,0.0,44.55,-97.47,0.1,25.0
2003-06-24,19:38:00,MN,19.0,0.0,0.0,0.0,44.88,-95.63,3.0,50.0
2003-06-24,19:39:00,MN,20.0,0.0,0.0,0.0,44.83,-94.65,2.5,100.0
2003-06-24,19:48:00,NE,64.0,0.0,0.0,0.0,42.97,-99.38,0.1,20.0
2003-06-24,19:50:00,MN,21.0,0.0,0.0,0.0,45.43,-92.92,0.3,25.0
2003-06-24,19:52:00,SD,63.0,0.0,0.0,0.0,43.32,-96.9,0.6,50.0
2003-06-24,19:55:00,SD,64.0,0.0,0.0,0.0,43.32,-98.32,0.7,50.0
2003-06-24,19:55:00,SD,65.0,0.0,0.0,0.0,43.42,-96.88,0.8,50.0
2003-06-24,20:00:00,SD,66.0,1.0,0.0,0.0,43.3,-96.9,1.3,100.0
2003-06-24,20:05:00,SD,67.0,0.0,0.0,0.0,43.35,-98.3,0.7,50.0
2003-06-24,20:05:00,SD,68.0,0.0,0.0,0.0,43.38,-96.77,2.3,100.0
2003-06-24,20:05:00,NE,65.0,0.0,0.0,0.0,40.52,-100.83,0.1,10.0
2003-06-24,20:07:00,SD,69.0,0.0,0.0,0.0,43.43,-96.78,1.5,50.0
2003-06-24,20:09:00,SD,70.0,0.0,0.0,0.0,43.42,-96.87,1.2,50.0
2003-06-24,20:12:00,SD,71.0,0.0,0.0,0.0,43.43,-96.82,0.8,50.0
2003-06-24,20:25:00,SD,72.0,3.0,0.0,0.0,44.37,-98.03,3.5,300.0
2003-06-24,20:30:00,SD,73.0,2.0,0.0,0.0,43.38,-97.13,1.5,200.0
2003-06-24,20:40:00,SD,74.0,0.0,0.0,0.0,43.42,-97.15,0.6,100.0
2003-06-24,20:50:00,SD,75.0,1.0,3.0,0.0,43.52,-97.03,0.6,100.0
2003-06-24,21:05:00,SD,76.0,2.0,0.0,0.0,44.43,-97.9,2.0,150.0
2003-06-24,21:05:00,SD,77.0,1.0,0.0,0.0,43.63,-96.93,1.7,100.0
2003-06-24,21:13:00,SD,78.0,1.0,0.0,0.0,44.53,-97.55,0.7,100.0
2003-06-24,21:30:00,NE,66.0,0.0,0.0,0.0,41.8,-99.38,0.1,10.0
2003-06-24,21:34:00,SD,79.0,0.0,0.0,0.0,43.63,-96.77,0.5,50.0
2003-06-24,21:40:00,SD,80.0,0.0,0.0,0.0,43.97,-96.97,0.8,50.0
2003-06-24,21:40:00,SD,81.0,1.0,0.0,0.0,43.15,-97.1,1.2,100.0
2003-06-24,21:47:00,SD,82.0,0.0,0.0,0.0,43.23,-96.9,0.9,50.0
2003-06-24,21:50:00,SD,83.0,0.0,0.0,0.0,44.0,-96.7,0.8,50.0
2003-06-24,21:52:00,NE,67.0,0.0,0.0,0.0,42.48,-99.38,0.1,20.0
2003-06-24,22:12:00,IA,14.0,0.0,0.0,0.0,43.33,-96.32,0.1,50.0
2003-06-27,15:48:00,ND,12.0,0.0,0.0,0.0,46.13,-98.3,5.0,30.0
2003-06-27,16:30:00,ND,13.0,0.0,0.0,0.0,45.98,-98.1,0.0,40.0
2003-06-27,16:40:00,ND,14.0,0.0,0.0,0.0,46.02,-98.0,1.0,25.0
2003-06-27,17:35:00,ND,15.0,0.0,0.0,0.0,48.68,-99.5,0.1,25.0
2003-06-27,17:54:00,ND,16.0,0.0,0.0,0.0,48.67,-99.47,0.1,25.0
2003-06-27,18:02:00,ND,17.0,0.0,0.0,0.0,48.62,-99.45,0.1,25.0
2003-06-27,19:00:00,ND,18.0,0.0,0.0,0.0,48.37,-99.25,0.1,25.0
2003-06-27,19:10:00,ND,19.0,0.0,0.0,0.0,48.37,-99.23,0.1,25.0
2003-06-27,19:12:00,ND,20.0,0.0,0.0,0.0,48.33,-99.15,0.1,25.0
2003-06-27,20:18:00,ND,21.0,0.0,0.0,0.0,47.6,-98.6,0.5,25.0
2003-06-27,20:23:00,ND,22.0,0.0,0.0,0.0,47.58,-98.6,0.0,30.0
2003-06-28,17:32:00,MN,22.0,0.0,0.0,0.0,46.8,-93.95,0.1,15.0
2003-06-28,20:02:00,KS,79.0,0.0,0.0,0.0,38.47,-101.75,0.2,20.0
2003-06-28,22:15:00,KS,80.0,1.0,0.0,0.0,39.62,-101.05,0.3,25.0
2003-06-29,16:52:00,FL,27.0,0.0,0.0,0.0,28.37,-82.18,0.7,100.0
2003-06-29,21:52:00,FL,28.0,0.0,0.0,0.0,26.95,-82.07,0.7,100.0
2003-06-30,11:00:00,LA,17.0,0.0,0.0,0.0,29.75,-89.8,0.2,30.0
2003-06-30,11:10:00,LA,18.0,1.0,4.0,0.0,30.07,-90.57,0.2,40.0
2003-06-30,11:45:00,LA,19.0,0.0,0.0,0.0,30.13,-89.68,0.2,30.0
2003-06-30,18:00:00,GA,18.0,1.0,0.0,0.0,31.38,-84.97,2.0,75.0
2003-06-30,18:40:00,MS,43.0,0.0,0.0,0.0,30.28,-89.38,0.2,30.0
2003-07-01,03:42:00,AL,39.0,1.0,0.0,0.0,31.92,-86.38,3.0,600.0
2003-07-01,04:29:00,AL,40.0,0.0,0.0,0.0,32.2,-86.38,4.7,60.0
2003-07-01,12:50:00,GA,19.0,0.0,0.0,0.0,31.6,-83.02,0.5,100.0
2003-07-01,13:50:00,TX,108.0,0.0,0.0,0.0,33.15,-96.83,0.1,30.0
2003-07-01,15:00:00,GA,20.0,1.0,0.0,0.0,33.48,-83.52,3.0,75.0
2003-07-01,16:00:00,GA,21.0,0.0,0.0,0.0,31.2,-84.0,3.0,100.0
2003-07-01,18:05:00,GA,22.0,1.0,0.0,0.0,32.75,-81.83,4.5,75.0
2003-07-01,20:47:00,GA,23.0,2.0,0.0,0.0,32.52,-81.77,7.0,100.0
2003-07-01,21:03:00,GA,24.0,2.0,0.0,0.0,32.68,-81.6,6.0,500.0
2003-07-01,21:10:00,GA,25.0,1.0,0.0,0.0,32.58,-81.78,3.0,100.0
